pageID,int,syn,before,controlled,randomised,review
1849,Pay farmers to cover the costs of bird conservation measures,Bird Conservation,0,0,0,1
1849,Pay farmers to cover the costs of bird conservation measures,Bird Conservation,0,0,0,1
1849,Pay farmers to cover the costs of bird conservation measures,Bird Conservation,0,0,0,1
1849,Pay farmers to cover the costs of bird conservation measures,Bird Conservation,0,0,0,1
1849,Pay farmers to cover the costs of bird conservation measures,Bird Conservation,0,0,0,1
1849,Introduce agri-environment schemes to benefit wild bees,Bee Conservation,0,0,0,1
1849,Introduce agri-environment schemes to benefit wild bees,Bee Conservation,0,0,0,1
1849,Introduce agri-environment schemes to benefit wild bees,Bee Conservation,0,0,0,1
1849,Introduce agri-environment schemes to benefit wild bees,Bee Conservation,0,0,0,1
1849,Introduce agri-environment schemes to benefit wild bees,Bee Conservation,0,0,0,1
1849,Introduce agri-environment schemes to benefit wild bees,Bee Conservation,0,0,0,1
1850,Plant grass buffer strips/margins around arable or pasture fields for birds,Bird Conservation,0,1,0,0
1850,Plant grass buffer strips/margins around arable or pasture fields for birds,Bird Conservation,0,1,0,0
1850,Plant grass buffer strips/margins around arable or pasture fields for birds,Bird Conservation,0,1,0,0
1850,Plant grass buffer strips/margins around arable or pasture fields for birds,Bird Conservation,0,1,0,0
1850,Plant grass buffer strips/margins around arable or pasture fields for birds,Bird Conservation,0,1,0,0
1850,Plant grass buffer strips/margins around arable or pasture fields for birds,Bird Conservation,0,1,0,0
1850,Plant grass buffer strips/margins around arable or pasture fields for birds,Bird Conservation,0,1,0,0
1850,Plant grass buffer strips/margins around arable or pasture fields for birds,Bird Conservation,0,1,0,0
1850,Plant grass buffer strips/margins around arable or pasture fields for birds,Bird Conservation,0,1,0,0
1850,Plant grass buffer strips/margins around arable or pasture fields for birds,Bird Conservation,0,1,0,0
1850,Plant grass buffer strips/margins around arable or pasture fields for birds,Bird Conservation,0,1,0,0
1851,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,0,0
1851,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,0,0
1851,Plant dedicated floral resources on farmland,Bee Conservation,0,0,0,0
1851,Plant dedicated floral resources on farmland,Bee Conservation,0,0,0,0
1852,Convert to organic farming,Bee Conservation,0,1,0,0
1853,Translocate gamebirds,Bird Conservation,0,0,0,1
1853,Translocate gamebirds,Bird Conservation,0,0,0,1
1854,Restore species-rich grassland vegetation,Bee Conservation,0,0,0,0
1854,Restore species-rich grassland vegetation,Bee Conservation,0,0,0,0
1854,Restore species-rich grassland vegetation,Bee Conservation,0,0,0,0
1854,Restore species-rich grassland vegetation,Bee Conservation,0,0,0,0
1854,Restore species-rich grassland vegetation,Bee Conservation,0,0,0,0
1854,Restore species-rich grassland vegetation,Bee Conservation,0,0,0,0
1855,Use prescribed burning on pine forests,Bird Conservation,0,1,0,0
1855,Use prescribed burning on pine forests,Bird Conservation,0,1,0,0
1855,Use prescribed burning on pine forests,Bird Conservation,0,1,0,0
1855,Use prescribed burning on pine forests,Bird Conservation,0,1,0,0
1856,Create patches of bare ground for ground-nesting bees,Bee Conservation,0,0,0,0
1856,Create patches of bare ground for ground-nesting bees,Bee Conservation,0,0,0,0
1858,Rear declining bumblebees in captivity,Bee Conservation,0,0,0,0
1859,Rear declining bumblebees in captivity,Bee Conservation,0,0,0,0
1859,Rear declining bumblebees in captivity,Bee Conservation,0,0,0,0
1859,Rear declining bumblebees in captivity,Bee Conservation,0,0,0,0
1859,Rear declining bumblebees in captivity,Bee Conservation,0,0,0,0
1859,Reintroduce laboratory-reared bumblebee colonies to the wild,Bee Conservation,0,0,0,0
1859,Reintroduce laboratory-reared bumblebee colonies to the wild,Bee Conservation,0,0,0,0
1859,Reintroduce laboratory-reared bumblebee colonies to the wild,Bee Conservation,0,0,0,0
1859,Reintroduce laboratory-reared bumblebee colonies to the wild,Bee Conservation,0,0,0,0
1860,Restore heathland,Bee Conservation,0,1,0,0
1860,Restore heathland,Bee Conservation,0,1,0,0
1860,Restore heathland,Bee Conservation,0,1,0,0
1860,Restore heathland,Bee Conservation,0,1,0,0
1860,Restore heathland,Bee Conservation,0,1,0,0
1860,Restore heathland,Bee Conservation,0,1,0,0
1861,Provide artificial nest sites for solitary bees,Bee Conservation,0,1,0,0
1861,Provide artificial nest sites for solitary bees,Bee Conservation,0,1,0,0
1862,Rear declining bumblebees in captivity,Bee Conservation,0,0,0,0
1862,Rear declining bumblebees in captivity,Bee Conservation,0,0,0,0
1862,Reintroduce laboratory-reared bumblebee colonies to the wild,Bee Conservation,0,0,0,0
1862,Reintroduce laboratory-reared bumblebee colonies to the wild,Bee Conservation,0,0,0,0
1863,Rear declining bumblebees in captivity,Bee Conservation,0,0,0,0
1864,Use prescribed burning on pine forests,Bird Conservation,0,1,0,0
1864,Use prescribed burning on pine forests,Bird Conservation,0,1,0,0
1865,Use multiple barriers to protect nests,Bird Conservation,0,0,0,0
1865,Can nest protection increase nest abandonment?,Bird Conservation,0,0,0,0
1866,Provide nest boxes for bees (solitary bees or bumblebees),Farmland Conservation,0,0,0,0
1866,Provide nest boxes for bees (solitary bees or bumblebees),Farmland Conservation,0,0,0,0
1866,Provide nest boxes for bees (solitary bees or bumblebees),Farmland Conservation,0,0,0,0
1866,Provide nest boxes for bees (solitary bees or bumblebees),Farmland Conservation,0,0,0,0
1866,Provide artificial nest sites for bumblebees,Bee Conservation,0,0,0,0
1866,Provide artificial nest sites for bumblebees,Bee Conservation,0,0,0,0
1866,Provide artificial nest sites for bumblebees,Bee Conservation,0,0,0,0
1866,Provide artificial nest sites for bumblebees,Bee Conservation,0,0,0,0
1868,Plant parks and gardens with appropriate flowers,Bee Conservation,0,0,0,0
1868,Plant parks and gardens with appropriate flowers,Bee Conservation,0,0,0,0
1868,Plant parks and gardens with appropriate flowers,Bee Conservation,0,0,0,0
1868,Plant parks and gardens with appropriate flowers,Bee Conservation,0,0,0,0
1868,Plant parks and gardens with appropriate flowers,Bee Conservation,0,0,0,0
1868,Plant parks and gardens with appropriate flowers,Bee Conservation,0,0,0,0
1868,Plant parks and gardens with appropriate flowers,Bee Conservation,0,0,0,0
1868,Plant parks and gardens with appropriate flowers,Bee Conservation,0,0,0,0
1868,Plant parks and gardens with appropriate flowers,Bee Conservation,0,0,0,0
1868,Plant parks and gardens with appropriate flowers,Bee Conservation,0,0,0,0
1868,Plant parks and gardens with appropriate flowers,Bee Conservation,0,0,0,0
1869,Convert to organic farming,Bee Conservation,0,1,0,0
1869,Convert to organic farming,Bee Conservation,0,1,0,0
1869,Convert to organic farming,Bee Conservation,0,1,0,0
1869,Convert to organic farming,Bee Conservation,0,1,0,0
1869,Convert to organic farming,Bee Conservation,0,1,0,0
1869,Convert to organic farming,Bee Conservation,0,1,0,0
1869,Convert to organic farming,Bee Conservation,0,1,0,0
1869,Convert to organic farming,Bee Conservation,0,1,0,0
1869,Convert to organic farming,Bee Conservation,0,1,0,0
1869,Convert to organic farming,Bee Conservation,0,1,0,0
1870,Convert to organic farming,Bee Conservation,0,1,0,0
1871,Restore or create inland wetlands ,Bird Conservation,0,1,0,0
1871,Restore or create inland wetlands ,Bird Conservation,0,1,0,0
1872,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,0,0
1872,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,0,0
1872,Sow uncropped arable field margins with an agricultural nectar and pollen mix,Bee Conservation,0,1,0,0
1872,Sow uncropped arable field margins with an agricultural nectar and pollen mix,Bee Conservation,0,1,0,0
1873,Create uncultivated margins around intensive arable or pasture fields,Farmland Conservation,0,1,0,0
1873,Create uncultivated margins around intensive arable or pasture fields,Farmland Conservation,0,1,0,0
1873,Create uncultivated margins around intensive arable or pasture fields,Farmland Conservation,0,1,0,0
1873,Create uncultivated margins around intensive arable or pasture fields,Farmland Conservation,0,1,0,0
1873,Create uncultivated margins around intensive arable or pasture fields,Farmland Conservation,0,1,0,0
1873,Create uncultivated margins around intensive arable or pasture fields,Farmland Conservation,0,1,0,0
1873,Create uncultivated margins around intensive arable or pasture fields,Farmland Conservation,0,1,0,0
1873,Create uncultivated margins around intensive arable or pasture fields,Farmland Conservation,0,1,0,0
1873,Leave headlands in fields unsprayed (conservation headlands),Farmland Conservation,0,1,0,0
1873,Leave headlands in fields unsprayed (conservation headlands),Farmland Conservation,0,1,0,0
1873,Leave headlands in fields unsprayed (conservation headlands),Farmland Conservation,0,1,0,0
1873,Leave headlands in fields unsprayed (conservation headlands),Farmland Conservation,0,1,0,0
1873,Leave headlands in fields unsprayed (conservation headlands),Farmland Conservation,0,1,0,0
1873,Leave headlands in fields unsprayed (conservation headlands),Farmland Conservation,0,1,0,0
1873,Leave headlands in fields unsprayed (conservation headlands),Farmland Conservation,0,1,0,0
1873,Leave headlands in fields unsprayed (conservation headlands),Farmland Conservation,0,1,0,0
1873,Leave field margins unsprayed within the crop (conservation headlands),Bee Conservation,0,1,0,0
1873,Leave field margins unsprayed within the crop (conservation headlands),Bee Conservation,0,1,0,0
1873,Leave field margins unsprayed within the crop (conservation headlands),Bee Conservation,0,1,0,0
1873,Leave field margins unsprayed within the crop (conservation headlands),Bee Conservation,0,1,0,0
1873,Leave field margins unsprayed within the crop (conservation headlands),Bee Conservation,0,1,0,0
1873,Leave field margins unsprayed within the crop (conservation headlands),Bee Conservation,0,1,0,0
1873,Leave field margins unsprayed within the crop (conservation headlands),Bee Conservation,0,1,0,0
1873,Leave field margins unsprayed within the crop (conservation headlands),Bee Conservation,0,1,0,0
1873,Leave arable field margins uncropped with natural regeneration,Bee Conservation,0,1,0,0
1873,Leave arable field margins uncropped with natural regeneration,Bee Conservation,0,1,0,0
1873,Leave arable field margins uncropped with natural regeneration,Bee Conservation,0,1,0,0
1873,Leave arable field margins uncropped with natural regeneration,Bee Conservation,0,1,0,0
1873,Leave arable field margins uncropped with natural regeneration,Bee Conservation,0,1,0,0
1873,Leave arable field margins uncropped with natural regeneration,Bee Conservation,0,1,0,0
1873,Leave arable field margins uncropped with natural regeneration,Bee Conservation,0,1,0,0
1873,Leave arable field margins uncropped with natural regeneration,Bee Conservation,0,1,0,0
1874,Use appropriate populations to source released populations,Bird Conservation,0,0,0,0
1874,Use appropriate populations to source released populations,Bird Conservation,0,0,0,0
1874,Use appropriate populations to source released populations,Bird Conservation,0,0,0,0
1878,Reduce adverse habitat alterations by excluding problematic terrestrial species,Bird Conservation,0,1,0,0
1878,Reduce adverse habitat alterations by excluding problematic terrestrial species,Bird Conservation,0,1,0,0
1878,Reduce adverse habitat alterations by excluding problematic terrestrial species,Bird Conservation,0,1,0,0
1878,Reduce adverse habitat alterations by excluding problematic terrestrial species,Bird Conservation,0,1,0,0
1879,Provide supplementary food to allow the rescue of a second chick,Bird Conservation,0,1,0,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Exclude grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use fewer grazers,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1881,Other biodiversity: Use seasonal grazing,Mediterranean Farmland,0,1,1,0
1882,Use aversive conditioning to reduce nest predation by avian predators,Bird Conservation,1,1,0,0
1882,Use aversive conditioning to reduce nest predation by avian predators,Bird Conservation,1,1,0,0
1882,Use aversive conditioning to reduce nest predation by avian predators,Bird Conservation,1,1,0,0
1886,Treat wetlands with herbicide,Bird Conservation,0,0,1,0
1886,Treat wetlands with herbicide,Bird Conservation,0,0,1,0
1886,Treat wetlands with herbicide,Bird Conservation,0,0,1,0
1886,Treat wetlands with herbicide,Bird Conservation,0,0,1,0
1886,Treat wetlands with herbicide,Bird Conservation,0,0,1,0
1886,Treat wetlands with herbicide,Bird Conservation,0,0,1,0
1887,Reduce inter-specific competition for nest sites of ground nesting seabirds by removing competitor species,Bird Conservation,1,0,0,0
1887,Reduce inter-specific competition for nest sites of ground nesting seabirds by removing competitor species,Bird Conservation,1,0,0,0
1887,Use decoys to attract birds to safe areas,Bird Conservation,1,0,0,0
1887,Use decoys to attract birds to safe areas,Bird Conservation,1,0,0,0
1893,Control mammalian predators on islands for waders,Bird Conservation,1,1,0,0
1893,Control mammalian predators on islands for waders,Bird Conservation,1,1,0,0
1893,Control mammalian predators on islands for waders,Bird Conservation,1,1,0,0
1893,Control mammalian predators on islands for seabirds,Bird Conservation,1,1,0,0
1893,Control mammalian predators on islands for seabirds,Bird Conservation,1,1,0,0
1893,Control mammalian predators on islands for seabirds,Bird Conservation,1,1,0,0
1894,Provide artificial nesting sites for owls ,Bird Conservation,0,0,0,0
1894,Provide artificial nesting sites for owls ,Bird Conservation,0,0,0,0
1894,Provide artificial nesting sites for owls ,Bird Conservation,0,0,0,0
1894,Provide artificial nesting sites for owls ,Bird Conservation,0,0,0,0
1894,Provide artificial nesting sites for owls ,Bird Conservation,0,0,0,0
1894,Provide artificial nesting sites for owls ,Bird Conservation,0,0,0,0
1898,Physically protect nests from predators using non-electric fencing,Bird Conservation,1,1,0,0
1898,Physically protect nests from predators using non-electric fencing,Bird Conservation,1,1,0,0
1898,Physically protect nests from predators using non-electric fencing,Bird Conservation,1,1,0,0
1898,Physically protect nests with individual exclosures/barriers or provide shelters for chicks of waders,Bird Conservation,0,1,0,0
1898,Physically protect nests with individual exclosures/barriers or provide shelters for chicks of waders,Bird Conservation,0,1,0,0
1898,Physically protect nests with individual exclosures/barriers or provide shelters for chicks of waders,Bird Conservation,0,1,0,0
1902,Artificially incubate and hand-rear storks and ibises in captivity,Bird Conservation,0,0,0,0
1902,Use captive breeding to increase or maintain populations of storks and ibises,Bird Conservation,0,0,0,0
1909,Reduce inter-specific competition for food by removing or controlling competitor species,Bird Conservation,1,0,0,0
1909,Reduce inter-specific competition for food by removing or controlling competitor species,Bird Conservation,1,0,0,0
1909,Reduce inter-specific competition for food by removing or controlling competitor species,Bird Conservation,1,0,0,0
1909,Reduce inter-specific competition for food by removing or controlling competitor species,Bird Conservation,1,0,0,0
1909,Reduce inter-specific competition for food by removing or controlling competitor species,Bird Conservation,1,0,0,0
1909,Reduce inter-specific competition for food by removing or controlling competitor species,Bird Conservation,1,0,0,0
1909,Reduce inter-specific competition for food by removing or controlling competitor species,Bird Conservation,1,0,0,0
1909,Reduce inter-specific competition for food by removing or controlling competitor species,Bird Conservation,1,0,0,0
1911,Use decoys to attract birds to safe areas,Bird Conservation,0,0,0,0
1911,Use decoys to attract birds to safe areas,Bird Conservation,0,0,0,0
1911,Use decoys to attract birds to safe areas,Bird Conservation,0,0,0,0
1911,Use decoys to attract birds to safe areas,Bird Conservation,0,0,0,0
1911,Use decoys to attract birds to safe areas,Bird Conservation,0,0,0,0
1911,Use decoys to attract birds to safe areas,Bird Conservation,0,0,0,0
1911,Use decoys to attract birds to safe areas,Bird Conservation,0,0,0,0
1911,Use vocalisations to attract birds to safe areas,Bird Conservation,0,0,0,0
1911,Use vocalisations to attract birds to safe areas,Bird Conservation,0,0,0,0
1911,Use vocalisations to attract birds to safe areas,Bird Conservation,0,0,0,0
1911,Use vocalisations to attract birds to safe areas,Bird Conservation,0,0,0,0
1911,Use vocalisations to attract birds to safe areas,Bird Conservation,0,0,0,0
1911,Use vocalisations to attract birds to safe areas,Bird Conservation,0,0,0,0
1911,Use vocalisations to attract birds to safe areas,Bird Conservation,0,0,0,0
1914,Use decoys to attract birds to safe areas,Bird Conservation,0,1,0,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant nectar flower mixture/wildflower strips,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,Plant wild bird seed or cover mixture,Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,"Undersow spring cereals, with clover for example",Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Reduce management intensity on permanent grasslands (several interventions at once),Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Raise mowing height on grasslands to benefit farmland wildlife,Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce grazing intensity on grassland (including seasonal removal of livestock),Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
1931,Reduce chemical inputs in grassland management,Farmland Conservation,0,1,1,0
